10_MIN_BLOCK,AGE_CODE,REGION,B_LOCATION_DESCRIPTION,BAND_NUM,BAND_SIZE_CODE,BAND_STATUS_CODE,BAND_TYPE_CODE,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BANDIT_LOCATION_ID,BIRD_STATUS,B_MARKER_LONG_DESC,COMMENTS,COORD_PRECISION,COUNTRY_CODE,DIRECTION_CODE,ERRORS_COMMENTS_DESC,EXTRA_INFO_CODE,FLYWAY_CODE,HOW_AGED_CODE,HOW_SEXED_CODE,LAT_10_MIN_BLK,LAT_DECIMAL_DEGREES,LOCATION_ID,LON_10_MIN_BLK,LON_DECIMAL_DEGREES,ORIGINAL_BAND,OTHER_BANDS,PERMIT_NUM,REMARKS,SEX_CODE,SPECIES_ID,SPECIES_NAME,STATE_CODE,BILL_HEIGHT,BILL_LENGTH,BILL_WIDTH,BIRD_WEIGHT,BLOOD_SAMPLE_TAKEN,CULMEN_LENGTH,FAT_SCORE,FEATHER_SAMPLE_TAKEN,GENETIC_SAMPLE_TAKEN,TAIL_LENGTH,TARSUS_LENGTH,WEIGHT_TIME,WING_CHORD,Count
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020270,0A,0,41,8/10/16,10,8,2016,TTP,3,,,1,CA,0,,0,6,CC,NA,433,43.625,265826,791,-79.325,279020270,,10716,,5,6520,Yellow Warbler,8,,,,10.5,,,0,,,,,10:35:00,61,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020271,0A,0,41,8/10/16,10,8,2016,TTP,3,,,1,CA,0,,0,6,CC,NA,433,43.625,265826,791,-79.325,279020271,,10716,,5,6520,Yellow Warbler,8,,,,9.1,,,0,,,,,10:35:00,60,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020272,0A,0,41,8/10/16,10,8,2016,TTP,3,,,1,CA,0,,0,6,CC,NA,433,43.625,265826,791,-79.325,279020272,,10716,,5,6520,Yellow Warbler,8,,,,9.8,,,0,,,,,10:35:00,62,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020273,0A,0,41,8/10/16,10,8,2016,TTP,3,,,1,CA,0,,0,6,CC,NA,433,43.625,265826,791,-79.325,279020273,,10716,,5,6520,Yellow Warbler,8,,,,9.3,,,0,,,,,11:35:00,60,4
4330791,1,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020274,0A,0,41,8/10/16,10,8,2016,TTP,3,,,1,CA,0,,0,6,CC,NA,433,43.625,265826,791,-79.325,279020274,,10716,,5,6520,Yellow Warbler,8,,,,9.7,,,0,,,,,11:50:00,61,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020275,0A,0,41,8/10/16,10,8,2016,TTP,3,,,1,CA,0,,0,6,CC,NA,433,43.625,265826,791,-79.325,279020275,,10716,,5,6520,Yellow Warbler,8,,,,9.1,,,1,,,,,11:55:00,57,4
4330791,1,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020297,0A,0,41,8/18/16,18,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020297,,10716,,5,6520,Yellow Warbler,8,,,,10.1,,,0,,,,,9:25:00,62,4
4330791,1,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020419,0A,0,41,8/30/16,30,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020419,,10716,,5,6520,Yellow Warbler,8,,,,10,,,2,,,,,10:06:00,63,4
4050735,6,61,"Bronx(2300 Southern Blvd, Bronx, NY 10458), Bronx County New York, United States (Bandit ID: BZOO)",259087469,0,0,41,5/5/14,5,5,2014,BZOO,3,,,1,US,0,,0,1,,PL,405,40.85833,305954,735,-73.875,259087469,,23602,,4,6520,Yellow Warbler,36,,,,10,,,1,,,,,0:00:00,62,4
2840960,5,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",271025847,0,0,41,4/12/16,12,4,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,271025847,,9700,,4,6520,Yellow Warbler,48,,,,9.8,,,,,,,18.5,0:00:00,59,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275041751,0,0,41,4/23/16,23,4,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275041751,,9700,,4,6520,Yellow Warbler,48,,,,8.3,,,,,,,18.5,0:00:00,64,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275041795,0,0,41,4/24/16,24,4,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275041795,,9700,,4,6520,Yellow Warbler,48,,,,11.5,,,,,,,18.75,0:00:00,64,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275041863,0,0,41,4/30/16,30,4,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275041863,,9700,,4,6520,Yellow Warbler,48,,,,8.5,,,,,,,18.75,0:00:00,62,4
2840960,5,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275041880,0,0,41,5/2/16,2,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275041880,,9700,,4,6520,Yellow Warbler,48,,,,9.4,,,,,,,18.46,0:00:00,61,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275041900,0,0,41,5/3/16,3,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275041900,,9700,,5,6520,Yellow Warbler,48,,,,8.3,,,,,,,17.97,0:00:00,58,4
2840960,5,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275044607,0,0,41,5/3/16,3,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275044607,,9700,,4,6520,Yellow Warbler,48,,,,9.6,,,,,,,19.11,0:00:00,61,4
2840960,5,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275044609,0,0,41,5/3/16,3,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275044609,,9700,,4,6520,Yellow Warbler,48,,,,8.8,,,,,,,16.95,0:00:00,57,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275044619,0,0,41,5/3/16,3,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275044619,,9700,,5,6520,Yellow Warbler,48,,,,8.3,,,,,,,18.37,0:00:00,59,4
2840960,5,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275044636,0,0,41,5/4/16,4,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275044636,,9700,,4,6520,Yellow Warbler,48,,,,7.5,,,,,,,18.31,0:00:00,60,4
2840960,5,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275044669,0,0,41,5/5/16,5,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275044669,,9700,,4,6520,Yellow Warbler,48,,,,10.9,,,,,,,18.47,0:00:00,59,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275044673,0,0,41,5/5/16,5,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275044673,,9700,,5,6520,Yellow Warbler,48,,,,8.6,,,,,,,18.21,0:00:00,61,4
4320660,2,65,"Shag Harbour(Seal Island), Nova Scotia, Canada (Bandit ID: SE)",274099366,0,0,41,8/21/16,21,8,2016,SE,3,,,0,CA,0,,0,6,PL,PL,432,43.40722,305234,660,-66.01611,274099366,,10273,NA,5,6520,Yellow Warbler,7,,,,9,,,1,,,,,7:30:00,59,4
4320660,2,65,"Shag Harbour(Seal Island), Nova Scotia, Canada (Bandit ID: SE)",274099381,0,0,41,8/23/16,23,8,2016,SE,3,,,0,CA,0,,0,6,PL,PL,432,43.40722,305234,660,-66.01611,274099381,,10273,NA,5,6520,Yellow Warbler,7,,,,10.5,,,4,,,,,8:20:00,59,4
4220853,2,49,"Cooper(Kalamazoo Nature Center), Kalamazoo County Michigan, United States (Bandit ID: KN)",275099780,0,0,41,9/14/16,14,9,2016,KN,3,,,10,US,0,,0,2,,,422,42.41667,147955,853,-85.58333,275099780,,23587,,0,6520,Yellow Warbler,26,,,,9.1,,,0,,,,,0:00:00,58,4
4731164,6,33,"9.5 mi S from Coeur d'Alene(Loff's Bay- Coeur D Alene, ID), Kootenai County Idaho, United States (Bandit ID: LOFF)",272044144,0,0,41,7/5/16,5,7,2016,LOFF,3,,,0,US,0,,0,4,PL,PL,473,47.54944,306718,1164,-116.83139,272044144,,22848,,4,6520,Yellow Warbler,16,,,,10,,,2,,,,,0:00:00,62,4
4731164,1,33,"9.5 mi S from Coeur d'Alene(Loff's Bay- Coeur D Alene, ID), Kootenai County Idaho, United States (Bandit ID: LOFF)",272044147,0,0,41,7/5/16,5,7,2016,LOFF,3,,,0,US,0,,0,4,CC,BP,473,47.54944,306718,1164,-116.83139,272044147,,22848,,5,6520,Yellow Warbler,16,,,,8,,,2,,,,,0:00:00,60,4
4321105,5,92,"3.8 mi W from Jackson(Ponds), Teton County Wyoming, United States (Bandit ID: JACK)",248035820,0A,0,1,6/30/16,30,6,2016,JACK,3,,,1,US,0,,0,3,LP,PL,432,43.45833,305403,1105,-110.84167,248035820,,23335,.,4,6520,Yellow Warbler,56,,,,9.1,,,0,,,,,0:00:00,59,4
4321105,5,92,"3.8 mi W from Jackson(Ponds), Teton County Wyoming, United States (Bandit ID: JACK)",248035821,0A,0,1,6/30/16,30,6,2016,JACK,3,,,1,US,0,,0,3,LP,PL,432,43.45833,305403,1105,-110.84167,248035821,,23335,.,4,6520,Yellow Warbler,56,,,,9.7,,,0,,,,,0:00:00,64,4
4341103,5,92,"3.8 mi NNE from Kelly(Science school Kelly campus), Teton County Wyoming, United States (Bandit ID: TSS-)",248035823,0A,0,1,7/1/16,1,7,2016,TSS-,3,,,1,US,0,,0,3,LP,PL,434,43.675,305404,1103,-110.59167,248035823,,23335,.,4,6520,Yellow Warbler,56,,,,8.9,,,0,,,,,0:00:00,61,4
4731164,2,33,"9.5 mi S from Coeur d'Alene(Loff's Bay- Coeur D Alene, ID), Kootenai County Idaho, United States (Bandit ID: LOFF)",224004080,0A,0,1,7/9/15,9,7,2015,LOFF,3,,,0,US,0,,0,4,PL,PL,473,47.54944,306718,1164,-116.83139,224004080,,22848,,0,6520,Yellow Warbler,16,,,,8.6,,,1,,,,,0:00:00,57,4
4731164,1,33,"9.5 mi S from Coeur d'Alene(Loff's Bay- Coeur D Alene, ID), Kootenai County Idaho, United States (Bandit ID: LOFF)",272044130,0,0,41,5/25/16,25,5,2016,LOFF,3,,,0,US,0,,0,4,CC,CC,473,47.54944,306718,1164,-116.83139,272044130,,22848,,4,6520,Yellow Warbler,16,,,,9.2,,,0,,,,,0:00:00,64,4
4731164,1,33,"9.5 mi S from Coeur d'Alene(Loff's Bay- Coeur D Alene, ID), Kootenai County Idaho, United States (Bandit ID: LOFF)",272044135,0,0,41,6/15/16,15,6,2016,LOFF,3,,,0,US,0,,0,4,BP,BP,473,47.54944,306718,1164,-116.83139,272044135,,22848,,5,6520,Yellow Warbler,16,,,,8.6,,,0,,,,,0:00:00,59,4
4731164,2,33,"9.5 mi S from Coeur d'Alene(Loff's Bay- Coeur D Alene, ID), Kootenai County Idaho, United States (Bandit ID: LOFF)",272044159,0,0,41,7/20/16,20,7,2016,LOFF,3,,,0,US,0,,0,4,PL,,473,47.54944,306718,1164,-116.83139,272044159,,22848,,0,6520,Yellow Warbler,16,,,,8.5,,,2,,,,,0:00:00,59,4
4331160,2,33,"8 mi SE from Boise(BoiseRiverSite), Ada County Idaho, United States (Bandit ID: BORI)",274051891,0,0,41,8/29/15,29,8,2015,BORI,3,,,0,US,0,,0,4,SK,PL,433,43.54222,292241,1160,-116.09722,274051891,,22929,,4,6520,Yellow Warbler,16,,,,9.4,,,4,,,,,0:00:00,58,4
3530795,6,63,"12 mi SW from Asheboro(Grissom Farm), Randolph County North Carolina, United States (Bandit ID: GRISSOM1)",279044919,0A,0,41,4/26/17,26,4,2017,GRISSOM1,3,,,1,US,0,,0,1,PL,PL,353,35.55833,304325,795,-79.975,279044919,,23306,,4,6520,Yellow Warbler,37,,,,9.3,,,2,,,,,0:00:00,61,4
3831044,5,17,"5 mi S from Fountain(Ray Nixon Road), El Paso County Colorado, United States (Bandit ID: CSM)",237078801,0,0,1,5/31/17,31,5,2017,CSM,3,,,0,US,0,,0,3,PL,PL,383,38.62667,295713,1044,-104.68278,237078801,,24015,,5,6520,Yellow Warbler,8,,,,,,,0,,,44,,0:00:00,57,4
3831044,5,17,"5 mi S from Fountain(Ray Nixon Road), El Paso County Colorado, United States (Bandit ID: CSM)",237078802,0,0,1,5/31/17,31,5,2017,CSM,3,,,0,US,0,,0,3,PL,PL,383,38.62667,295713,1044,-104.68278,237078802,,24015,,5,6520,Yellow Warbler,8,,,,,,,0,,,41,,0:00:00,58,4
3831044,5,17,"5 mi S from Fountain(Ray Nixon Road), El Paso County Colorado, United States (Bandit ID: CSM)",237078804,0,0,1,6/1/17,1,6,2017,CSM,3,,,0,US,0,,0,3,PL,PL,383,38.62667,295713,1044,-104.68278,237078804,,24015,,4,6520,Yellow Warbler,8,,,,,,,0,,,42,,0:00:00,60,4
3831044,5,17,"5 mi S from Fountain(Ray Nixon Road), El Paso County Colorado, United States (Bandit ID: CSM)",237078806,0,0,1,6/1/17,1,6,2017,CSM,3,,,0,US,0,,0,3,PL,PL,383,38.62667,295713,1044,-104.68278,237078806,,24015,,5,6520,Yellow Warbler,8,,,,,,,0,,,42,,0:00:00,58,4
3831044,5,17,"5 mi S from Fountain(Ray Nixon Road), El Paso County Colorado, United States (Bandit ID: CSM)",237078807,0,0,1,6/1/17,1,6,2017,CSM,3,,,0,US,0,,0,3,PL,PL,383,38.62667,295713,1044,-104.68278,237078807,,24015,,5,6520,Yellow Warbler,8,,,,,,,1,,,41,,0:00:00,56,4
3101002,1,83,"2 mi S from Christoval(Dan Brown's Hummer Ranch located south of Christoval), Tom Green County Texas, United States (Bandit ID: DB)",275026596,0,0,41,5/13/17,13,5,2017,DB,3,,,1,US,0,,0,3,PL,PL,310,31.09167,267524,1002,-100.425,275026596,,23706,,5,6520,Yellow Warbler,48,,,,10.72,,,,,,42,,0:00:00,60,4
4110733,5,61,"2 mi NE from Katonah(1.01 km NNW (331.7 degrees) from the intersection of route 35 and North Salem Rd. Town of Bedford), Westchester County New York, United States (Bandit ID: HPSAMAPS)",271044067,0,0,41,6/9/16,9,6,2016,HPSAMAPS,3,,,1,US,0,,0,1,PL,CL,411,41.275,307792,733,-73.65833,271044067,,23602,,4,6520,Yellow Warbler,36,,,,9.3,,,0,,,,,0:00:00,59,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079916,0,0,41,5/11/17,11,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079916,,21966,,5,6520,Yellow Warbler,46,,,,10.3,,,,,,43,,0:00:00,58,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079917,0,0,41,5/11/17,11,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079917,,21966,,4,6520,Yellow Warbler,46,,,,10.4,,,,,,45,,0:00:00,63,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079918,0,0,41,5/11/17,11,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079918,,21966,,4,6520,Yellow Warbler,46,,,,24.8,,,,,,48,,0:00:00,64,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079932,0,0,41,5/12/17,12,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079932,,21966,,4,6520,Yellow Warbler,46,,,,9.1,,,,,,43,,0:00:00,61,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079936,0,0,41,5/16/17,16,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079936,,21966,,5,6520,Yellow Warbler,46,,,,8.9,,,,,,42,,0:00:00,56,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079939,0,0,41,5/16/17,16,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079939,,21966,,5,6520,Yellow Warbler,46,,,,8.9,,,,,,44,,0:00:00,60,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079941,0,0,41,5/16/17,16,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079941,,21966,,5,6520,Yellow Warbler,46,,,,8.6,,,,,,43,,0:00:00,59,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079942,0,0,41,5/16/17,16,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079942,,21966,,4,6520,Yellow Warbler,46,,,,9.3,,,,,,45,,0:00:00,61,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079943,0,0,41,5/16/17,16,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079943,,21966,,5,6520,Yellow Warbler,46,,,,10,,,,,,45,,0:00:00,61,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079948,0,0,41,5/16/17,16,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079948,,21966,,4,6520,Yellow Warbler,46,,,,10.2,,,,,,46,,0:00:00,63,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079952,0,0,41,5/18/17,18,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079952,,21966,,5,6520,Yellow Warbler,46,,,,10.3,,,,,,44,,0:00:00,60,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079958,0,0,41,5/18/17,18,5,2017,FISHPT,3,,,10,US,0,,0,3,PC,PL,442,44.41667,191159,1002,-100.41667,275079958,,21966,,4,6520,Yellow Warbler,46,,,,11.2,,,,,,44,,0:00:00,61,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079962,0,0,41,5/18/17,18,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079962,,21966,,5,6520,Yellow Warbler,46,,,,8.8,,,,,,42,,0:00:00,57,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079963,0,0,41,5/23/17,23,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079963,,21966,,5,6520,Yellow Warbler,46,,,,9.2,,,,,,44,,0:00:00,60,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079964,0,0,41,5/23/17,23,5,2017,FISHPT,3,,,10,US,0,,0,3,PC,PL,442,44.41667,191159,1002,-100.41667,275079964,,21966,,5,6520,Yellow Warbler,46,,,,10.4,,,,,,46,,0:00:00,59,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079965,0,0,41,5/23/17,23,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079965,,21966,,4,6520,Yellow Warbler,46,,,,9.8,,,,,,44,,0:00:00,59,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079972,0,0,41,5/23/17,23,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079972,,21966,,5,6520,Yellow Warbler,46,,,,11.9,,,,,,48,,0:00:00,62,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079975,0,0,41,5/23/17,23,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079975,,21966,,4,6520,Yellow Warbler,46,,,,10.1,,,,,,49,,0:00:00,63,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079978,0,0,41,5/24/17,24,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079978,,21966,,5,6520,Yellow Warbler,46,,,,8.9,,,,,,43,,0:00:00,57,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079980,0,0,41,5/25/17,25,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079980,,21966,,4,6520,Yellow Warbler,46,,,,10.2,,,,,,43,,0:00:00,60,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079981,0,0,41,5/25/17,25,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079981,,21966,,4,6520,Yellow Warbler,46,,,,9.5,,,,,,46,,0:00:00,62,4
4331160,5,33,"8 mi ENE from Boise(Lucky Peak), Ada County Idaho, United States (Bandit ID: IBO-)",278005703,0,0,41,6/3/16,3,6,2016,IBO-,3,,,0,US,0,,0,4,,,433,43.60583,303768,1160,-116.05972,278005703,,22929,,5,6520,Yellow Warbler,16,,,,10,,,2,,,,,0:00:00,58,4
4331160,5,33,"8 mi ENE from Boise(Lucky Peak), Ada County Idaho, United States (Bandit ID: IBO-)",278005708,0,0,41,6/3/16,3,6,2016,IBO-,3,,,0,US,0,,0,4,,,433,43.60583,303768,1160,-116.05972,278005708,,22929,,4,6520,Yellow Warbler,16,,,,9.3,,,0,,,,,0:00:00,64,4
4331160,6,33,"8 mi ENE from Boise(Lucky Peak), Ada County Idaho, United States (Bandit ID: IBO-)",278005724,0,0,41,6/17/16,17,6,2016,IBO-,3,,,0,US,0,,0,4,,,433,43.60583,303768,1160,-116.05972,278005724,,22929,,4,6520,Yellow Warbler,16,,,,9.3,,,0,,,,,0:00:00,61,4
4331160,6,33,"8 mi ENE from Boise(Lucky Peak), Ada County Idaho, United States (Bandit ID: IBO-)",278005726,0,0,41,6/17/16,17,6,2016,IBO-,3,,,0,US,0,,0,4,,,433,43.60583,303768,1160,-116.05972,278005726,,22929,,5,6520,Yellow Warbler,16,,,,10.2,,,2,,,,,0:00:00,57,4
4331160,5,33,"8 mi ENE from Boise(Lucky Peak), Ada County Idaho, United States (Bandit ID: IBO-)",278005737,0,0,41,6/26/16,26,6,2016,IBO-,3,,,0,US,0,,0,4,,,433,43.60583,303768,1160,-116.05972,278005737,,22929,,4,6520,Yellow Warbler,16,,,,9.3,,,0,,,,,0:00:00,58,4
3100812,2,27,"Jekyll Island(Jekyll Island), Glynn County Georgia, United States (Bandit ID: JIBS)",282045125,0,0,41,10/5/16,5,10,2016,JIBS,3,,Record changed per banding location table update.,1,US,0,,0,1,,,310,31.075,305096,812,-81.40833,282045125,,23758,,0,6520,Yellow Warbler,13,,,,8.4,,,2,,,,,10:42:00,55,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079983,0,0,41,5/25/17,25,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079983,,21966,,5,6520,Yellow Warbler,46,,,,9.8,,,,,,44,,0:00:00,57,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079984,0,0,41,5/25/17,25,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079984,,21966,,4,6520,Yellow Warbler,46,,,,9.8,,,,,,43,,0:00:00,60,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079987,0,0,41,5/25/17,25,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079987,,21966,,4,6520,Yellow Warbler,46,,,,10,,,,,,44,,0:00:00,59,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079992,0,0,41,5/26/17,26,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275079992,,21966,,5,6520,Yellow Warbler,46,,,,9.8,,,,,,43,,0:00:00,58,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079995,0,0,41,5/26/17,26,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079995,,21966,,5,6520,Yellow Warbler,46,,,,8.5,,,,,,44,,0:00:00,59,4
4421002,5,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275079998,0,0,41,5/30/17,30,5,2017,FISHPT,3,,,10,US,0,,0,3,LP,PL,442,44.41667,191159,1002,-100.41667,275079998,,21966,,5,6520,Yellow Warbler,46,,,,9.7,,,,,,43,,0:00:00,55,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",275080000,0,0,41,5/30/17,30,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,275080000,,21966,,5,6520,Yellow Warbler,46,,,,9.1,,,,,,45,,0:00:00,57,4
4421002,6,81,"Fort Pierre(381), Stanley County South Dakota, United States (Bandit ID: FISHPT)",278034301,0,0,41,5/30/17,30,5,2017,FISHPT,3,,,10,US,0,,0,3,NL,PL,442,44.41667,191159,1002,-100.41667,278034301,,21966,,4,6520,Yellow Warbler,46,,,,9.1,,,,,,45,,0:00:00,62,4
