10_MIN_BLOCK,AGE_CODE,REGION,B_LOCATION_DESCRIPTION,BAND_NUM,BAND_SIZE_CODE,BAND_STATUS_CODE,BAND_TYPE_CODE,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BANDIT_LOCATION_ID,BIRD_STATUS,B_MARKER_LONG_DESC,COMMENTS,COORD_PRECISION,COUNTRY_CODE,DIRECTION_CODE,ERRORS_COMMENTS_DESC,EXTRA_INFO_CODE,FLYWAY_CODE,HOW_AGED_CODE,HOW_SEXED_CODE,LAT_10_MIN_BLK,LAT_DECIMAL_DEGREES,LOCATION_ID,LON_10_MIN_BLK,LON_DECIMAL_DEGREES,ORIGINAL_BAND,OTHER_BANDS,PERMIT_NUM,REMARKS,SEX_CODE,SPECIES_ID,SPECIES_NAME,STATE_CODE,BILL_HEIGHT,BILL_LENGTH,BILL_WIDTH,BIRD_WEIGHT,BLOOD_SAMPLE_TAKEN,CULMEN_LENGTH,FAT_SCORE,FEATHER_SAMPLE_TAKEN,GENETIC_SAMPLE_TAKEN,TAIL_LENGTH,TARSUS_LENGTH,WEIGHT_TIME,WING_CHORD,Count
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",277064784,0A,0,41,8/25/15,25,8,2015,BULA,3,,,10,US,0,,0,2,SK,PL,424,42.75,273977,842,-84.41667,277064784,,23629,,4,6620,Blackburnian Warbler,26,,,,10.2,,,.,,,,,11:07:00,67,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",277064794,0A,0,41,8/26/15,26,8,2015,BULA,3,,,10,US,0,,0,2,SK,PL,424,42.75,273977,842,-84.41667,277064794,,23629,,5,6620,Blackburnian Warbler,26,,,,8.2,,,2,,,,,9:26:00,61,4
4240842,2,49,"Bath, MI(Burke Lake Station at Rose Lake), Shiawassee County Michigan, United States (Bandit ID: BULA)",277064866,0A,0,41,9/4/15,4,9,2015,BULA,3,,,10,US,0,,0,2,SK,PL,424,42.75,273977,842,-84.41667,277064866,,23629,,5,6620,Blackburnian Warbler,26,,,,8.6,,,.,,,,,10:00:00,64,4
4130824,5,66,"2 mi NE from Kelleys Island(Kelleys Island), Erie County Ohio, United States (Bandit ID: 2)",279031482,0A,0,41,5/24/16,24,5,2016,2,3,,,1,US,0,,0,2,,,413,41.60833,238985,824,-82.675,279031482,,21624,,5,6620,Blackburnian Warbler,39,,,,10.1,,,3,,,,,0:00:00,64,4
4100731,6,18,"Fairfield(CAS Birdcraft Museum), Fairfield County Connecticut, United States (Bandit ID: BCN)",265091027,0,0,41,5/4/14,4,5,2014,BCN,3,,Mod. per 20884_201609070946BM v4; Applied ISC 20884_201606141406BM v4; M,0,US,0,,0,1,PL,PL,410,41.14583,287194,731,-73.25917,265091027,,20884,,4,6620,Blackburnian Warbler,9,,,,9,,,1,,,,,0:00:00,60,4
4100731,5,18,"Fairfield(CAS Birdcraft Museum), Fairfield County Connecticut, United States (Bandit ID: BCN)",265091031,0,0,41,5/4/14,4,5,2014,BCN,3,,Mod. per 20884_201609070946BM v4; Applied ISC 20884_201606141406BM v4; M,0,US,0,,0,1,PL,PL,410,41.14583,287194,731,-73.25917,265091031,,20884,,4,6620,Blackburnian Warbler,9,,,,9,,,0,,,,,0:00:00,60,4
4650920,1,50,"Duluth(Hawk Ridge Station), Saint Louis County Minnesota, United States (Bandit ID: HRIDGE)",259043321,0,0,41,8/14/15,14,8,2015,HRIDGE,3,,,1,US,0,,0,2,PL,PL,465,46.84167,288528,920,-92.04167,259043321,,23927,,5,6620,Blackburnian Warbler,27,,,,9.1,,,0,,,,,0:00:00,66,4
4650920,2,50,"Duluth(Hawk Ridge Station), Saint Louis County Minnesota, United States (Bandit ID: HRIDGE)",259043365,0,0,41,8/18/15,18,8,2015,HRIDGE,3,,,1,US,0,,0,2,SK,PL,465,46.84167,288528,920,-92.04167,259043365,,23927,,5,6620,Blackburnian Warbler,27,,,,8.8,,,0,,,,,0:00:00,63,4
4220853,2,49,"Cooper(Kalamazoo Nature Center), Kalamazoo County Michigan, United States (Bandit ID: KN)",275096293,0,0,41,9/9/15,9,9,2015,KN,3,,,10,US,0,,0,2,,,422,42.41667,147955,853,-85.58333,275096293,,23587,,5,6620,Blackburnian Warbler,26,,,,9.3,,,1,,,,,0:00:00,63,4
4200823,5,68,"Leamington(7 km east of Leamington), Ontario, Canada (Bandit ID: HILLMAN)",274062520,0,0,41,5/29/16,29,5,2016,HILLMAN,3,,,1,CA,0,,0,6,PL,PL,420,42.04167,247307,823,-82.50833,274062520,,10578,,5,6620,Blackburnian Warbler,8,,,,9.2,,,0,,,,,6:50:00,60,4
4200830,2,68,"Malden Centre(Holiday Beach Conservation Area), Ontario, Canada (Bandit ID: HBCA)",274062522,0,0,41,8/22/16,22,8,2016,HBCA,3,,,1,CA,0,,0,6,PL,PL,420,42.025,226142,830,-83.04167,274062522,,10578,,4,6620,Blackburnian Warbler,8,,,,9.5,,,1,,,,,9:50:00,69,4
4200830,2,68,"Malden Centre(Holiday Beach Conservation Area), Ontario, Canada (Bandit ID: HBCA)",274062529,0,0,41,8/22/16,22,8,2016,HBCA,3,,,1,CA,0,,0,6,PL,PL,420,42.025,226142,830,-83.04167,274062529,,10578,,5,6620,Blackburnian Warbler,8,,,,9.6,,,0,,,,,11:14:00,64,4
4200830,1,68,"Malden Centre(Holiday Beach Conservation Area), Ontario, Canada (Bandit ID: HBCA)",274062565,0,0,41,8/31/16,31,8,2016,HBCA,3,,,1,CA,0,,0,6,PL,PL,420,42.025,226142,830,-83.04167,274062565,,10578,,5,6620,Blackburnian Warbler,8,,,,11,,,0,,,,,12:23:00,69,4
4200830,2,68,"Malden Centre(Holiday Beach Conservation Area), Ontario, Canada (Bandit ID: HBCA)",274062568,0,0,41,8/31/16,31,8,2016,HBCA,3,,,1,CA,0,,0,6,PL,PL,420,42.025,226142,830,-83.04167,274062568,,10578,,4,6620,Blackburnian Warbler,8,,,,10.4,,,4,,,,,13:20:00,66,4
4200830,2,68,"Malden Centre(Holiday Beach Conservation Area), Ontario, Canada (Bandit ID: HBCA)",274062577,0,0,41,8/31/16,31,8,2016,HBCA,3,,,1,CA,0,,0,6,PL,PL,420,42.025,226142,830,-83.04167,274062577,,10578,,4,6620,Blackburnian Warbler,8,,,,9.1,,,1,,,,,14:20:00,67,4
4200830,1,68,"Malden Centre(Holiday Beach Conservation Area), Ontario, Canada (Bandit ID: HBCA)",274062591,0,0,41,9/2/16,2,9,2016,HBCA,3,,,1,CA,0,,0,6,PL,PL,420,42.025,226142,830,-83.04167,274062591,,10578,,5,6620,Blackburnian Warbler,8,,,,8.7,,,1,,,,,9:12:00,66,4
4200830,1,68,"Malden Centre(Holiday Beach Conservation Area), Ontario, Canada (Bandit ID: HBCA)",274062592,0,0,41,9/2/16,2,9,2016,HBCA,3,,,1,CA,0,,0,6,PL,PL,420,42.025,226142,830,-83.04167,274062592,,10578,,5,6620,Blackburnian Warbler,8,,,,8.1,,,1,,,,,9:15:00,67,4
4520755,6,68,"12 mi W from Ottawa(INNIS POINT; 12W OTTAWA ON), Ontario, Canada (Bandit ID: OG)",274086089,0,0,41,5/24/16,24,5,2016,OG,3,,,10,CA,0,,0,6,CC,PL,452,45.41667,275202,755,-75.91667,274086089,,10452,,4,6620,Blackburnian Warbler,8,,,,10.6,,,2,,,,,0:00:00,69,4
4520755,5,68,"12 mi W from Ottawa(INNIS POINT; 12W OTTAWA ON), Ontario, Canada (Bandit ID: OG)",274086111,0,0,41,5/25/16,25,5,2016,OG,3,,,10,CA,0,,0,6,TS,PL,452,45.41667,275202,755,-75.91667,274086111,,10452,,4,6620,Blackburnian Warbler,8,,,,10.5,,,0,,,,,0:00:00,65,4
4200823,6,68,"Leamington(7 km east of Leamington), Ontario, Canada (Bandit ID: HILLMAN)",274062438,0,0,41,5/11/16,11,5,2016,HILLMAN,3,,,1,CA,0,,0,6,PL,PL,420,42.04167,247307,823,-82.50833,274062438,,10578,,4,6620,Blackburnian Warbler,8,,,,9.8,,,0,,,,,10:09:00,69,4
4200823,6,68,"Leamington(7 km east of Leamington), Ontario, Canada (Bandit ID: HILLMAN)",274062442,0,0,41,5/11/16,11,5,2016,HILLMAN,3,,,1,CA,0,,0,6,PL,PL,420,42.04167,247307,823,-82.50833,274062442,,10578,,4,6620,Blackburnian Warbler,8,,,,10,,,2,,,,,10:19:00,68,4
4200823,5,68,"Leamington(7 km east of Leamington), Ontario, Canada (Bandit ID: HILLMAN)",274062458,0,0,41,5/11/16,11,5,2016,HILLMAN,3,,,1,CA,0,,0,6,PL,PL,420,42.04167,247307,823,-82.50833,274062458,,10578,,4,6620,Blackburnian Warbler,8,,,,10.6,,,4,,,,,11:40:00,63,4
4200823,6,68,"Leamington(7 km east of Leamington), Ontario, Canada (Bandit ID: HILLMAN)",274062508,0,0,41,5/24/16,24,5,2016,HILLMAN,3,,,1,CA,0,,0,6,PL,PL,420,42.04167,247307,823,-82.50833,274062508,,10578,,5,6620,Blackburnian Warbler,8,,,,10,,,0,,,,,8:57:00,64,4
3900764,2,46,"4 mi SSE from laurel(Patuxent migration station), Prince George's County Maryland, United States (Bandit ID: PWRC)",224028474,0A,0,1,9/22/14,22,9,2014,PWRC,3,,,0,US,0,,0,1,SK,PL,390,39.04972,281549,764,-76.81056,224028474,,9517,,4,6620,Blackburnian Warbler,24,,,,,,,0,,,49,,0:00:00,66,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",273064234,0,0,41,8/23/15,23,8,2015,PELEE1,3,,M,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,273064234,,10744,,5,6620,Blackburnian Warbler,8,,,,10.8,,,1,,,,,0:00:00,64,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",273064240,0,0,41,8/25/15,25,8,2015,PELEE1,3,,M,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,273064240,,10744,,4,6620,Blackburnian Warbler,8,,,,9,,,1,,,,,0:00:00,65,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",273064254,0,0,41,8/27/15,27,8,2015,PELEE1,3,,M,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,273064254,,10744,,5,6620,Blackburnian Warbler,8,,,,9.6,,,1,,,,,0:00:00,63,4
4140823,1,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",273064263,0,0,41,8/28/15,28,8,2015,PELEE1,3,,M,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,273064263,,10744,,5,6620,Blackburnian Warbler,8,,,,9.4,,,0,,,,,0:00:00,62,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",273064264,0,0,41,8/28/15,28,8,2015,PELEE1,3,,M,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,273064264,,10744,,5,6620,Blackburnian Warbler,8,,,,9.9,,,0,,,,,0:00:00,63,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",273064275,0,0,41,8/29/15,29,8,2015,PELEE1,3,,M,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,273064275,,10744,,5,6620,Blackburnian Warbler,8,,,,9.2,,,0,,,,,0:00:00,60,4
4140823,2,68,"16 mi S from Leamington(PELEE ISLAND), Ontario, Canada (Bandit ID: PELEE1)",273064300,0,0,41,9/3/15,3,9,2015,PELEE1,3,,M,10,CA,0,,0,6,,,414,41.75,263128,823,-82.58333,273064300,,10744,,5,6620,Blackburnian Warbler,8,,,,10.6,,,1,,,,,0:00:00,63,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029562,0,0,41,8/28/14,28,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029562,,23587,,5,6620,Blackburnian Warbler,26,,,,9.3,,,0,,,,,0:00:00,63,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029566,0,0,41,8/28/14,28,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029566,,23587,,5,6620,Blackburnian Warbler,26,,,,9.9,,,0,,,,,0:00:00,68,4
4210853,1,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029567,0,0,41,8/28/14,28,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029567,,23587,,4,6620,Blackburnian Warbler,26,,,,9.9,,,0,,,,,0:00:00,68,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029569,0,0,41,8/28/14,28,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029569,,23587,,4,6620,Blackburnian Warbler,26,,,,10.4,,,0,,,,,0:00:00,66,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029579,0,0,41,8/29/14,29,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029579,,23587,,5,6620,Blackburnian Warbler,26,,,,8.9,,,0,,,,,0:00:00,62,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029580,0,0,41,8/29/14,29,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029580,,23587,,4,6620,Blackburnian Warbler,26,,,,9.6,,,0,,,,,0:00:00,66,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029581,0,0,41,8/29/14,29,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029581,,23587,,4,6620,Blackburnian Warbler,26,,,,9.1,,,0,,,,,0:00:00,65,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029582,0,0,41,8/29/14,29,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029582,,23587,,5,6620,Blackburnian Warbler,26,,,,9.1,,,0,,,,,0:00:00,63,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029583,0,0,41,8/29/14,29,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029583,,23587,,5,6620,Blackburnian Warbler,26,,,,8.8,,,0,,,,,0:00:00,63,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029584,0,0,41,8/29/14,29,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029584,,23587,,5,6620,Blackburnian Warbler,26,,,,9.4,,,0,,,,,0:00:00,62,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029588,0,0,41,8/29/14,29,8,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029588,,23587,,4,6620,Blackburnian Warbler,26,,,,8.9,,,0,,,,,0:00:00,67,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",273029779,0,0,41,9/12/14,12,9,2014,PF,3,,Mod. per 23587_201606071323BB v4;,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,273029779,,23587,,5,6620,Blackburnian Warbler,26,,,,9.6,,,0,,,,,0:00:00,60,4
4720905,2,50,"6 mi SW from Schroeder(Sugarloaf Cove Nature Center), Cook County Minnesota, United States (Bandit ID: SUGAR)",270073384,0,0,41,8/21/14,21,8,2014,SUGAR,3,,M,1,US,0,,0,2,SK,PL,472,47.49167,305855,905,-90.85833,270073384,,21260,,5,6620,Blackburnian Warbler,27,,,,9,,,0,,,,,0:00:00,62,4
4210853,2,49,"Portage(Pavilion Township), Kalamazoo County Michigan, United States (Bandit ID: PF)",282022014,0,0,41,9/16/16,16,9,2016,PF,3,,,10,US,0,,0,2,,,421,42.25,147956,853,-85.58333,282022014,,23587,,5,6620,Blackburnian Warbler,26,,,,9.9,,,1,,,,,0:00:00,64,4
3550822,1,63,"10 mi NE from Mars Hill(Big Bald Banding Station), Yancey County North Carolina, United States (Bandit ID: 284323)",275012758,0,0,41,9/5/15,5,9,2015,284323,3,,,0,US,0,,0,1,SK,PL,355,35.99389,305594,822,-82.48361,275012758,,23821,,4,6620,Blackburnian Warbler,37,,,,9.2,,,0,,,,,10:27:00,67,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020301,0A,0,41,8/18/16,18,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020301,,10716,,5,6620,Blackburnian Warbler,8,,,,9.8,,,0,,,,,1:13:00,64,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020302,0A,0,41,8/18/16,18,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020302,,10716,,5,6620,Blackburnian Warbler,8,,,,9.1,,,0,,,,,1:16:00,66,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020326,0A,0,41,8/22/16,22,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020326,,10716,,5,6620,Blackburnian Warbler,8,,,,8,,,0,,,,,9:25:00,62,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020327,0A,0,41,8/22/16,22,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020327,,10716,,4,6620,Blackburnian Warbler,8,,,,8.4,,,1,,,,,9:25:00,64,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020328,0A,0,41,8/22/16,22,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020328,,10716,,5,6620,Blackburnian Warbler,8,,,,10.1,,,0,,,,,9:32:00,65,4
4330791,1,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020329,0A,0,41,8/22/16,22,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020329,,10716,,4,6620,Blackburnian Warbler,8,,,,9.5,,,1,,,,,9:35:00,70,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020339,0A,0,41,8/22/16,22,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020339,,10716,,4,6620,Blackburnian Warbler,8,,,,10.2,,,0,,,,,12:00:00,69,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020366,0A,0,41,8/27/16,27,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020366,,10716,,5,6620,Blackburnian Warbler,8,,,,9.5,,,1,,,,,10:30:00,63,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020414,0A,0,41,8/30/16,30,8,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020414,,10716,,5,6620,Blackburnian Warbler,8,,,,9.8,,,0,,,,,9:45:00,67,4
3550822,2,63,"10 mi NE from Mars Hill(Big Bald MAPS), Yancey County North Carolina, United States (Bandit ID: 284523)",282011117,0,0,41,7/31/16,31,7,2016,284523,3,,,0,US,0,RELIABLE bander; Species within LIMITED state range,0,1,,,355,35.99389,305593,822,-82.48361,282011117,,23821,3,0,6620,Blackburnian Warbler,37,,,,9.6,,,0,,,,,0:00:00,65,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020478,0A,0,41,9/1/16,1,9,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020478,,10716,,5,6620,Blackburnian Warbler,8,,,,9.2,,,0,,,,,11:08:00,62,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020511,0A,0,41,9/2/16,2,9,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020511,,10716,,4,6620,Blackburnian Warbler,8,,,,9.6,,,0,,,,,10:31:00,68,4
4330791,2,68,"Toronto(Tommy Thompson Park. Peninsula D. Toronto, ON), Ontario, Canada (Bandit ID: TTP)",279020680,0A,0,41,9/15/16,15,9,2016,TTP,3,,,1,CA,0,,0,6,CC,PL,433,43.625,265826,791,-79.325,279020680,,10716,,4,6620,Blackburnian Warbler,8,,,,8.9,,,2,,,,,8:20:00,65,4
4140791,1,72,"7.4 mi NE from Tidioute(Ice Cream Hollow cut, Allegheny NF), Warren County Pennsylvania, United States (Bandit ID: ICE)",265000542,0,0,41,9/9/16,9,9,2016,ICE,3,,,0,US,0,,0,1,PL,PL,414,41.74389,305227,791,-79.26917,265000542,,23277,,5,6620,Blackburnian Warbler,42,,,,9.3,,,,,,48,,0:00:00,69,4
4140791,2,72,"7.4 mi NE from Tidioute(Ice Cream Hollow cut, Allegheny NF), Warren County Pennsylvania, United States (Bandit ID: ICE)",265000544,0,0,41,9/9/16,9,9,2016,ICE,3,,,0,US,0,,0,1,PL,PL,414,41.74389,305227,791,-79.26917,265000544,,23277,,4,6620,Blackburnian Warbler,42,,,,11.1,,,,,,52,,0:00:00,72,4
4140791,2,72,"7.4 mi NE from Tidioute(Ice Cream Hollow cut, Allegheny NF), Warren County Pennsylvania, United States (Bandit ID: ICE)",265000545,0,0,41,9/9/16,9,9,2016,ICE,3,,,0,US,0,,0,1,PL,PL,414,41.74389,305227,791,-79.26917,265000545,,23277,,4,6620,Blackburnian Warbler,42,,,,9.7,,,,,,47,,0:00:00,67,4
3550822,2,63,"10 mi NE from Mars Hill(Big Bald Banding Station), Yancey County North Carolina, United States (Bandit ID: 284323)",282044619,0,0,41,9/24/16,24,9,2016,284323,3,,,0,US,0,,0,1,LP,PL,355,35.99389,305594,822,-82.48361,282044619,,23821,,4,6620,Blackburnian Warbler,37,,,,9.8,,,0,,,,,13:20:00,66,4
3550822,2,63,"10 mi NE from Mars Hill(Big Bald Banding Station), Yancey County North Carolina, United States (Bandit ID: 284323)",282044694,0,0,41,10/4/16,4,10,2016,284323,3,,,0,US,0,,0,1,SK,,355,35.99389,305594,822,-82.48361,282044694,,23821,,0,6620,Blackburnian Warbler,37,,,,9.5,,,3,,,,,15:30:00,64,4
3550822,2,63,"10 mi NE from Mars Hill(Big Bald Banding Station), Yancey County North Carolina, United States (Bandit ID: 284323)",282044695,0,0,41,10/4/16,4,10,2016,284323,3,,,0,US,0,,0,1,PL,PL,355,35.99389,305594,822,-82.48361,282044695,,23821,,4,6620,Blackburnian Warbler,37,,,,10.1,,,2,,,,,15:30:00,69,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",255040222,0A,0,1,5/4/16,4,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,255040222,,9700,,5,6620,Blackburnian Warbler,48,,,,7.1,,,,,,,17.59,0:00:00,66,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275041884,0,0,41,5/3/16,3,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275041884,,9700,,4,6620,Blackburnian Warbler,48,,,,7.9,,,,,,,16.61,0:00:00,68,4
2840960,6,83,"Matagorda(Mad Island Nature Preserve, Texas), Matagorda County Texas, United States (Bandit ID: TX1)",275044644,0,0,41,5/4/16,4,5,2016,TX1,3,,,0,US,0,,0,3,PL,PL,284,28.68278,273150,960,-96.01083,275044644,,9700,,5,6620,Blackburnian Warbler,48,,,,10.4,,,,,,,17.98,0:00:00,71,4
4220853,2,49,"Cooper(Kalamazoo Nature Center), Kalamazoo County Michigan, United States (Bandit ID: KN)",275099404,0,0,41,8/28/16,28,8,2016,KN,3,,,10,US,0,,0,2,,,422,42.41667,147955,853,-85.58333,275099404,,23587,,4,6620,Blackburnian Warbler,26,,,,10.9,,,-,,,,,0:00:00,68,4
4220853,2,49,"Cooper(Kalamazoo Nature Center), Kalamazoo County Michigan, United States (Bandit ID: KN)",275099604,0,0,41,9/6/16,6,9,2016,KN,3,,,10,US,0,,0,2,,,422,42.41667,147955,853,-85.58333,275099604,,23587,,4,6620,Blackburnian Warbler,26,,,,9.7,,,0,,,,,0:00:00,66,4
4220853,2,49,"Cooper(Kalamazoo Nature Center), Kalamazoo County Michigan, United States (Bandit ID: KN)",275099773,0,0,41,9/14/16,14,9,2016,KN,3,,,10,US,0,,0,2,,,422,42.41667,147955,853,-85.58333,275099773,,23587,,4,6620,Blackburnian Warbler,26,,,,9.2,,,0,,,,,0:00:00,67,4
4140791,2,72,"7.4 mi NE from Tidioute(Ice Cream Hollow cut, Allegheny NF), Warren County Pennsylvania, United States (Bandit ID: ICE)",278001069,0,0,41,8/11/16,11,8,2016,ICE,3,,,0,US,0,,0,1,PL,PL,414,41.74389,305227,791,-79.26917,278001069,,23277,,5,6620,Blackburnian Warbler,42,,,,8.9,,,,,,49,,0:00:00,61,4
4140791,2,72,"7.4 mi NE from Tidioute(Ice Cream Hollow cut, Allegheny NF), Warren County Pennsylvania, United States (Bandit ID: ICE)",278001071,0,0,41,8/11/16,11,8,2016,ICE,3,,,0,US,0,,0,1,PL,PL,414,41.74389,305227,791,-79.26917,278001071,,23277,,5,6620,Blackburnian Warbler,42,,,,9.3,,,,,,43,,0:00:00,64,4
4140785,2,72,"2.1 mi NNW from Ludlow(Annie cut, Allegheny NF), Warren County Pennsylvania, United States (Bandit ID: ANNIE)",278001085,0,0,41,8/19/16,19,8,2016,ANNIE,3,,,0,US,0,,0,1,PL,PL,414,41.75528,305228,785,-78.95972,278001085,,23277,,4,6620,Blackburnian Warbler,42,,,,8.5,,,,,,47,,0:00:00,69,4
4140785,2,72,"2.1 mi NNW from Ludlow(Annie cut, Allegheny NF), Warren County Pennsylvania, United States (Bandit ID: ANNIE)",278001086,0,0,41,8/19/16,19,8,2016,ANNIE,3,,,0,US,0,,0,1,PL,PL,414,41.75528,305228,785,-78.95972,278001086,,23277,,4,6620,Blackburnian Warbler,42,,,,8.8,,,,,,45,,0:00:00,68,4
